-0.075742,0.36799,1.7365e-18,-0.29858,0.37958,8.184e-19,1.55e-09
0.0081745,0.34321,1.8867e-18,-0.27243,0.33254,7.6049e-19,1.543e-09
-0.15482,0.36008,2.0018e-18,-0.058849,0.40797,8.1468e-19,2.518e-09
0.012534,0.28815,2.0359e-18,-0.084901,0.27987,7.6917e-19,9.932e-10
-0.25927,0.3183,1.7842e-18,-0.24771,0.25222,1.454e-18,8.906e-10
-0.35078,0.35164,1.7937e-18,-0.031793,0.39862,1.0143e-18,2.931e-09
0.0045587,0.32733,1.7252e-18,-0.31352,0.26304,1.4689e-18,1.133e-09
-0.035109,0.30114,1.7774e-18,-0.31808,0.35813,9.1498e-19,1.225e-09
-0.060323,0.37795,1.8589e-18,-0.2463,0.21205,1.4681e-18,1.111e-09
-0.12464,0.3048,1.739e-18,-0.20036,0.25231,6.8639e-19,7.735e-10
0.016638,0.30942,1.9409e-18,-0.25558,0.41734,1.1794e-18,2.052e-09
-0.32729,0.38431,1.9505e-18,-0.15117,0.28999,8.0496e-19,1.21e-09
-0.37323,0.42326,2.0588e-18,-0.25426,0.39077,8.6111e-19,2.051e-09
-0.12918,0.28196,1.9236e-18,-0.087394,0.32701,7.1992e-19,1.05e-09
-0.21222,0.40636,1.9176e-18,-0.13685,0.43191,1.0367e-18,2.554e-09
0.020329,0.31744,2.1374e-18,-0.22363,0.40231,1.2022e-18,2.05e-09
0.024383,0.33495,2.1118e-18,-0.11612,0.24563,9.2125e-19,1.51e-09
-0.13645,0.39702,2.1702e-18,-0.2311,0.38423,5.848e-19,1.744e-09
-0.074656,0.37952,1.726e-18,-0.28732,0.26172,5.3811e-19,1.086e-09
-0.12495,0.33545,2.1262e-18,-0.32828,0.36761,1.0239e-18,1.44e-09
-0.24155,0.32936,1.8036e-18,-0.17797,0.3053,6.1448e-19,9.782e-10
0.021369,0.39624,2.0709e-18,-0.28499,0.42089,1.3939e-18,5.984e-09
-0.15271,0.41175,1.7141e-18,-0.13857,0.36491,1.539e-18,1.912e-09
-0.014384,0.34876,1.7824e-18,-0.090814,0.37556,6.2349e-19,1.761e-09
-0.24072,0.41263,2.013e-18,-0.25002,0.23686,1.6075e-18,1.343e-09
-0.019532,0.3231,2.165e-18,-0.29902,0.22443,1.1102e-18,9.312e-10
-0.029894,0.42578,1.9356e-18,-0.11625,0.41458,7.5376e-19,3.831e-09
-0.049492,0.41684,1.9814e-18,-0.29139,0.33877,6.4749e-19,2.097e-09
-0.018602,0.41861,2.0919e-18,-0.078176,0.21049,1.2206e-18,3.012e-09
-0.33089,0.28942,2.0091e-18,-0.29704,0.26346,8.2298e-19,8.119e-10
-0.15811,0.34494,2.045e-18,-0.25877,0.41289,9.498e-19,1.812e-09
-0.13912,0.37617,1.8777e-18,-0.047555,0.3616,1.2018e-18,2.068e-09
-0.3748,0.37086,1.9399e-18,-0.19233,0.42625,1.0991e-18,2.156e-09
-0.11748,0.33794,2.0575e-18,-0.13874,0.34101,1.0985e-18,1.322e-09
-0.13595,0.3572,2.0984e-18,-0.33348,0.31701,1.5978e-18,1.346e-09
-0.36235,0.4217,2.0161e-18,-0.059163,0.32557,1.2913e-18,1.974e-09
-0.30874,0.30087,1.9917e-18,-0.26088,0.23604,5.5219e-19,7.433e-10
-0.34786,0.34273,1.819e-18,-0.12265,0.36537,1.4607e-18,1.584e-09
-0.055447,0.34933,1.8991e-18,-0.28135,0.32511,1.4897e-18,1.351e-09
-0.16931,0.30291,1.7279e-18,-0.20118,0.33602,1.42e-18,1.196e-09
-0.32393,0.3656,2.1405e-18,-0.27014,0.43359,1.4221e-18,2.443e-09
-0.31177,0.27969,2.0759e-18,-0.16008,0.38518,1.3974e-18,1.563e-09
-0.042609,0.38182,1.9064e-18,-0.079235,0.39297,6.8125e-19,2.279e-09
-0.024364,0.35126,2.1692e-18,-0.26363,0.33708,9.1328e-19,1.461e-09
-0.26202,0.30269,2.0095e-18,-0.050123,0.414,1.6052e-18,3.111e-09
-0.14123,0.41898,2.1352e-18,-0.31407,0.28358,1.2234e-18,1.563e-09
-0.18655,0.32204,2.0036e-18,-0.052765,0.37081,9.001e-19,1.78e-09
-0.023813,0.31454,1.8171e-18,-0.1729,0.23555,7.1417e-19,8.262e-10
-0.25106,0.28267,2.0437e-18,-0.32801,0.4134,1.5579e-18,1.914e-09
-0.28813,0.31576,2.0279e-18,-0.33972,0.39977,8.8229e-19,1.552e-09
-0.21965,0.30578,1.9346e-18,-0.10867,0.28218,9.8999e-19,9.361e-10
-0.17021,0.3829,2.0511e-18,-0.30919,0.25662,5.7e-19,1.103e-09
-0.2642,0.38132,1.9472e-18,-0.17413,0.38609,7.8091e-19,1.674e-09
-0.18979,0.27538,1.7385e-18,-0.2944,0.4186,8.8886e-19,1.587e-09
-0.21099,0.39537,1.7949e-18,-0.14238,0.28313,1.4921e-18,1.306e-09
-0.1423,0.35734,1.9663e-18,-0.33433,0.2356,6.9129e-19,9.27e-10
-0.085524,0.37337,1.7079e-18,-0.22556,0.34538,1.1262e-18,1.431e-09
-0.048565,0.38364,2.0348e-18,-0.18457,0.25838,9.7292e-19,1.335e-09
-0.028456,0.35233,2.1713e-18,-0.25991,0.25065,8.9131e-19,1.138e-09
-0.28898,0.42241,2.1304e-18,-0.074895,0.25128,1.0082e-18,1.534e-09
-0.0084532,0.39905,2.0935e-18,-0.33572,0.36886,9.0665e-19,2.98e-09
-0.15589,0.41413,1.7289e-18,-0.24259,0.40528,1.3517e-18,2.214e-09
0.010728,0.37547,2.0533e-18,-0.13092,0.277,8.4349e-19,2.403e-09
-0.34906,0.39426,1.8529e-18,-0.23131,0.24147,6.3835e-19,1.101e-09
-0.33864,0.32771,1.7381e-18,-0.036829,0.2451,8.8023e-19,9.232e-10
-0.21453,0.36692,2.0281e-18,-0.27797,0.36813,8.0407e-19,1.483e-09
0.0050819,0.29114,1.8197e-18,-0.07477,0.28792,8.532e-19,1.011e-09
-0.039584,0.29458,2.0118e-18,-0.06176,0.40076,1.0571e-18,2.163e-09
-0.32553,0.33443,2.081e-18,-0.074396,0.32106,1.0591e-18,1.291e-09
-0.2052,0.28837,1.8524e-18,-0.086713,0.36903,7.171e-19,1.329e-09
-0.029568,0.27995,1.8847e-18,-0.050429,0.31447,5.4517e-19,1.067e-09
-0.083912,0.29647,1.895e-18,-0.15551,0.26032,1.4276e-18,8.865e-10
0.021069,0.39788,1.9093e-18,-0.060154,0.38559,1.5534e-18,6.715e-09
-0.33254,0.29403,1.8336e-18,-0.049912,0.2277,1.2847e-18,8.1e-10
-0.038816,0.35438,1.8088e-18,-0.07946,0.40072,5.6375e-19,2.022e-09
-0.044323,0.31561,1.7977e-18,-0.16545,0.33167,1.1183e-18,1.181e-09
0.029914,0.34121,2.0593e-18,-0.18864,0.37624,1.3405e-18,2.453e-09
-0.041086,0.3662,2.1242e-18,-0.2294,0.21365,6.8366e-19,1.101e-09
0.0016176,0.42382,2.0373e-18,-0.29105,0.36403,9.0982e-19,5.937e-09
-0.12562,0.35085,1.7523e-18,-0.058457,0.43695,8.8474e-19,3.311e-09
-0.12605,0.28671,2.0948e-18,-0.23316,0.40716,1.4747e-18,1.821e-09
-0.31091,0.39993,2.0546e-18,-0.29992,0.41191,1.0388e-18,2.132e-09
-0.35663,0.34446,2.0992e-18,-0.12184,0.23946,5.6604e-19,9.023e-10
-0.13932,0.37924,1.7617e-18,-0.33102,0.26727,1.3641e-18,1.136e-09
-0.29545,0.37027,1.8745e-18,-0.28966,0.32134,1.6053e-18,1.378e-09
-0.10506,0.35798,1.9487e-18,-0.2211,0.27131,6.628e-19,1.016e-09
-0.36767,0.3437,2.0622e-18,-0.099831,0.42725,5.612e-19,2.092e-09
-0.19221,0.30314,2.1173e-18,-0.22052,0.32927,1.3193e-18,1.186e-09
-0.27452,0.31235,1.8833e-18,-0.1927,0.382,1.374e-18,1.562e-09
-0.053668,0.38768,1.9106e-18,-0.33943,0.25398,1.4579e-18,1.345e-09
-0.070905,0.30823,1.7152e-18,-0.33558,0.40204,6.3941e-19,1.41e-09
0.010783,0.31665,2.1316e-18,-0.033772,0.36242,1.2151e-18,2.326e-09
-0.13508,0.29743,1.9695e-18,-0.098589,0.32665,1.2471e-18,1.18e-09
-0.29846,0.37459,2.0387e-18,-0.27914,0.32519,5.931e-19,1.256e-09
-0.32587,0.40393,2.0067e-18,-0.16611,0.35009,6.082e-19,1.56e-09
-0.18436,0.32971,1.7031e-18,-0.10379,0.24885,1.4615e-18,9.152e-10
-0.29704,0.39565,1.8974e-18,-0.16703,0.36556,7.339e-19,1.592e-09
-0.16207,0.41589,2.1669e-18,-0.081653,0.24527,1.122e-18,1.471e-09
-0.1677,0.33679,1.712e-18,-0.31857,0.32757,9.682e-19,1.134e-09
-0.36899,0.39602,1.7968e-18,-0.21679,0.38902,1.0466e-18,1.821e-09
-0.082812,0.39179,2.0128e-18,-0.094559,0.27347,5.9698e-19,1.318e-09
-0.17327,0.29445,1.9597e-18,-0.097598,0.31055,7.2921e-19,9.911e-10
-0.2862,0.28996,1.9638e-18,-0.06005,0.2261,1.0831e-18,7.829e-10
-0.11669,0.39393,1.904e-18,-0.13897,0.33176,9.4187e-19,1.487e-09
-0.19584,0.36184,1.7916e-18,-0.15813,0.42833,1.5079e-18,2.385e-09
-0.17571,0.40297,1.8906e-18,-0.1242,0.35973,1.5646e-18,1.883e-09
-0.22617,0.29272,1.99e-18,-0.063245,0.27354,5.6176e-19,8.759e-10
-0.098908,0.41916,1.8917e-18,-0.10276,0.32238,7.6226e-19,1.726e-09
-0.20684,0.33054,2.0062e-18,-0.14616,0.29205,1.1567e-18,1.056e-09
-0.32739,0.33348,1.8171e-18,-0.19038,0.28853,1.0355e-18,9.993e-10
-0.090356,0.27762,2.1084e-18,-0.11064,0.34625,9.8049e-19,1.194e-09
-0.31034,0.30456,1.9407e-18,-0.2037,0.3749,1.3265e-18,1.471e-09
-0.38305,0.3161,2.087e-18,-0.32239,0.29283,6.7297e-19,9.457e-10
-0.20603,0.36485,2.0326e-18,-0.068726,0.24051,1.5395e-18,1.104e-09
-0.0047304,0.35473,1.9264e-18,-0.33452,0.34323,1.2196e-18,1.703e-09
-0.2983,0.32623,2.0473e-18,-0.24505,0.34215,5.5647e-19,1.129e-09
-0.07294,0.34838,1.9833e-18,-0.053527,0.36676,8.9528e-19,1.873e-09
-0.039875,0.40752,2.1569e-18,-0.085644,0.28662,1.205e-18,2.104e-09
-0.18886,0.42532,2.1026e-18,-0.1682,0.32924,7.4998e-19,1.715e-09
-0.068689,0.34083,1.8427e-18,-0.10081,0.24818,1.4526e-18,9.931e-10
-0.10843,0.30182,1.7931e-18,-0.1624,0.42134,6.3479e-19,1.599e-09
-0.33388,0.30494,1.8616e-18,-0.077216,0.24627,7.7489e-19,8.132e-10
-0.35427,0.37799,2.0004e-18,-0.31109,0.29309,1.4039e-18,1.27e-09
-0.11291,0.36285,1.9706e-18,-0.20745,0.28991,8.4267e-19,1.116e-09
0.018168,0.36125,2.0332e-18,-0.14938,0.3392,1.1246e-18,2.415e-09
-0.095319,0.35463,1.7545e-18,-0.10859,0.41245,1.1139e-18,2.099e-09
-0.12674,0.34735,2.1206e-18,-0.26291,0.26846,1.3065e-18,1.062e-09
-0.18609,0.35583,2.026e-18,-0.11783,0.43654,1.0034e-18,2.438e-09
0.026347,0.2979,2.0964e-18,-0.11226,0.21222,1.3081e-18,9.717e-10
-0.18919,0.41618,1.7897e-18,-0.12119,0.35487,8.0987e-19,1.723e-09
-0.16864,0.39016,1.8225e-18,-0.15128,0.34514,7.8665e-19,1.449e-09
-0.14879,0.39579,1.718e-18,-0.18951,0.38867,1.2781e-18,1.897e-09
-0.095645,0.42223,1.7881e-18,-0.26403,0.32874,1.0246e-18,1.722e-09
-0.25712,0.3999,1.9545e-18,-0.17756,0.32729,6.7841e-19,1.42e-09
-0.10867,0.32435,1.7147e-18,-0.2793,0.35078,1.4158e-18,1.337e-09
-0.25244,0.30594,2.0857e-18,-0.23258,0.32212,1.3965e-18,1.167e-09
-0.060689,0.30532,1.8102e-18,-0.24422,0.22585,1.1919e-18,7.835e-10
-0.22542,0.40891,1.7992e-18,-0.17184,0.37736,1.1395e-18,1.859e-09
-0.16952,0.30648,1.9362e-18,-0.19904,0.28134,5.8815e-19,8.594e-10
-0.1623,0.38617,1.8852e-18,-0.10597,0.36792,1.5173e-18,1.89e-09
-0.27576,0.27343,1.7839e-18,-0.15599,0.34959,1.3114e-18,1.211e-09
-0.3404,0.34569,1.9528e-18,-0.19217,0.38686,1.4185e-18,1.741e-09
-0.11856,0.33227,1.7919e-18,-0.10529,0.27621,7.4087e-19,9.404e-10
0.0033137,0.3914,1.7056e-18,-0.17608,0.35848,1.6073e-18,3.065e-09
-0.30468,0.36867,2.1652e-18,-0.094186,0.22126,1.5877e-18,1.07e-09
-0.11991,0.36605,1.8895e-18,-0.092846,0.28924,1.2558e-18,1.218e-09
-0.31334,0.42689,2.0651e-18,-0.099543,0.37823,1.5942e-18,2.452e-09
-0.080879,0.41022,1.7243e-18,-0.087842,0.40941,1.5731e-18,2.936e-09
-0.0095075,0.42504,1.9301e-18,-0.068453,0.30794,1.266e-18,4.723e-09
-0.16154,0.31466,1.9595e-18,-0.06928,0.29043,7.2721e-19,1.005e-09
-0.2843,0.42514,1.799e-18,-0.24048,0.35719,1.2893e-18,1.854e-09
0.018392,0.31981,1.9668e-18,-0.043885,0.21681,1.4775e-18,1.181e-09
-0.14398,0.41884,2.0217e-18,-0.03271,0.23491,8.7643e-19,1.52e-09
-0.27141,0.37411,2.1155e-18,-0.17923,0.36694,8.0091e-19,1.543e-09
-0.32889,0.30043,1.7271e-18,-0.24837,0.29104,1.6003e-18,1.002e-09
-0.16807,0.3364,2.011e-18,-0.26715,0.24093,1.1977e-18,9.13e-10
-0.24665,0.41997,1.9552e-18,-0.3328,0.31314,6.2623e-19,1.511e-09
-0.18279,0.28686,2.1444e-18,-0.057673,0.34408,1.5826e-18,1.533e-09
-0.10706,0.40952,2.1603e-18,-0.29225,0.2374,8.0306e-19,1.367e-09
-0.21237,0.31496,1.8353e-18,-0.045048,0.24633,1.1825e-18,9.187e-10
-0.084376,0.31689,1.7134e-18,-0.15954,0.38218,6.6142e-19,1.326e-09
-0.14483,0.37255,2.1422e-18,-0.026227,0.40358,1.3852e-18,3.947e-09
-0.05013,0.27697,1.9195e-18,-0.051668,0.25545,1.4483e-18,9.041e-10
-0.28649,0.29977,2.1173e-18,-0.12135,0.40754,6.251e-19,1.593e-09
-0.26992,0.42353,2.122e-18,-0.10211,0.31185,7.0186e-19,1.686e-09
-0.24618,0.27714,1.8395e-18,-0.26327,0.42516,9.273e-19,1.695e-09
-0.11564,0.39499,1.959e-18,-0.33845,0.37693,1.1065e-18,1.801e-09
-0.38267,0.33934,2.1703e-18,-0.15388,0.3758,7.4831e-19,1.457e-09
-0.035933,0.38335,1.9578e-18,-0.18586,0.34462,7.5918e-19,1.692e-09
-0.2535,0.33423,2.0174e-18,-0.25335,0.23855,1.3423e-18,9.14e-10
-0.097114,0.32143,2.0916e-18,-0.24381,0.34831,1.4911e-18,1.393e-09
-0.15895,0.36582,2.0537e-18,-0.14822,0.41166,5.5379e-19,1.78e-09
-0.36294,0.27991,2.1584e-18,-0.25362,0.33213,1.4063e-18,1.173e-09
-0.154,0.40447,1.7906e-18,-0.13027,0.31355,1.1656e-18,1.465e-09
-0.29627,0.4112,2.1555e-18,-0.20077,0.38734,1.5885e-18,2.219e-09
-0.26441,0.35286,1.7451e-18,-0.31547,0.32594,5.9268e-19,1.108e-09
-0.35484,0.29845,2.1517e-18,-0.071609,0.2563,9.486e-19,8.866e-10
-0.30527,0.33567,1.8958e-18,-0.32722,0.34022,7.3201e-19,1.166e-09
-0.32029,0.3631,2.0207e-18,-0.30449,0.22706,1.1888e-18,9.792e-10
-0.2348,0.40675,2.1237e-18,-0.33017,0.34682,6.5159e-19,1.589e-09
-0.22775,0.37575,1.8109e-18,-0.17809,0.26208,1.3918e-18,1.112e-09
-0.29403,0.32031,1.7793e-18,-0.30685,0.33531,5.5991e-19,1.044e-09
-0.14288,0.42137,1.7793e-18,-0.27538,0.40489,1.304e-18,2.27e-09
-0.16047,0.41493,2.0998e-18,-0.3004,0.40292,6.0223e-19,1.999e-09
-0.051481,0.41553,1.8046e-18,-0.24464,0.24455,1.4586e-18,1.746e-09
-0.2601,0.36296,2.0333e-18,-0.090981,0.26263,8.9444e-19,1.079e-09
0.016315,0.29821,1.935e-18,-0.23625,0.37881,8.285e-19,1.468e-09
-0.35691,0.32425,1.8112e-18,-0.33519,0.34563,5.8403e-19,1.109e-09
-0.067542,0.36914,1.7533e-18,-0.28168,0.21532,9.7232e-19,9.807e-10
-0.34808,0.34608,1.7471e-18,-0.19617,0.31047,9.294e-19,1.091e-09
-0.23902,0.40074,1.8675e-18,-0.19794,0.27459,1.3289e-18,1.297e-09
-0.24766,0.38547,2.004e-18,-0.2192,0.22734,7.2413e-19,1.061e-09
-0.23538,0.30688,2.1518e-18,-0.22503,0.31395,1.2799e-18,1.115e-09
-0.1801,0.30262,1.8567e-18,-0.1536,0.32034,1.3128e-18,1.113e-09
-0.13973,0.27295,2.1468e-18,-0.052283,0.29589,1.595e-18,1.131e-09
-0.29429,0.35394,2.1051e-18,-0.025666,0.27001,1.2636e-18,1.288e-09
-0.26702,0.3208,1.849e-18,-0.1873,0.30955,7.3842e-19,9.962e-10
-0.27983,0.39049,1.773e-18,-0.27275,0.3968,6.0349e-19,1.671e-09
-0.026794,0.36204,2.0051e-18,-0.04653,0.24196,1.0885e-18,1.312e-09
-0.068317,0.36473,1.7098e-18,-0.1795,0.3036,1.2544e-18,1.23e-09
-0.25032,0.3434,2.0987e-18,-0.09481,0.23768,1.1602e-18,9.592e-10
-0.17312,0.41665,2.0288e-18,-0.025177,0.30097,1.1532e-18,1.94e-09
-0.054918,0.27379,2.1559e-18,-0.18133,0.35604,6.1078e-19,1.106e-09
-0.22455,0.27407,2.056e-18,-0.33072,0.29645,1.5467e-18,1.002e-09
-0.052292,0.33616,1.9856e-18,-0.32184,0.35356,1.4436e-18,1.479e-09
-0.29223,0.3846,1.7624e-18,-0.13447,0.42919,1.4149e-18,2.537e-09
-0.33573,0.40732,2.0602e-18,-0.093873,0.38224,9.1546e-19,2.113e-09
-0.22723,0.3819,1.9937e-18,-0.10153,0.39374,1.5802e-18,2.262e-09
-0.17651,0.4107,1.8738e-18,-0.07052,0.42474,7.301e-19,3.005e-09
-0.1703,0.38521,2.0668e-18,-0.30279,0.29988,7.7856e-19,1.262e-09
-0.027691,0.31087,1.8404e-18,-0.16485,0.26398,8.808e-19,8.948e-10
-0.36713,0.40462,1.8064e-18,-0.19691,0.38916,6.4294e-19,1.74e-09
-0.089326,0.39771,1.7828e-18,-0.25133,0.37935,1.2916e-18,1.891e-09
-0.046299,0.31788,1.8236e-18,-0.03969,0.36833,1.6092e-18,2.164e-09
-0.34347,0.36057,1.845e-18,-0.070356,0.39281,6.7601e-19,1.955e-09
-0.025459,0.31757,1.8363e-18,-0.24877,0.2606,7.3522e-19,8.942e-10
-0.21013,0.32998,2.1732e-18,-0.26022,0.2189,1.0023e-18,8.471e-10
-0.14745,0.30409,1.9098e-18,-0.20884,0.4149,1.2412e-18,1.825e-09
-0.017312,0.33246,1.9988e-18,-0.21262,0.22811,7.9788e-19,9.52e-10
-0.00021264,0.37551,1.9674e-18,-0.27061,0.38032,6.9889e-19,2.335e-09
-0.07649,0.29612,2.1289e-18,-0.088796,0.42775,1.5846e-18,2.704e-09
-0.02712,0.40334,2.1677e-18,-0.075867,0.41429,1.0097e-18,3.775e-09
-0.045774,0.42437,1.9657e-18,-0.077018,0.36867,8.3211e-19,2.963e-09
-0.26659,0.37168,1.8795e-18,-0.28322,0.41812,9.9372e-19,1.967e-09
-0.11424,0.34423,2.0304e-18,-0.30021,0.2363,8.1952e-19,9.023e-10
-0.37069,0.34606,1.7104e-18,-0.15474,0.23873,7.0747e-19,8.52e-10
-0.32275,0.40125,2.0582e-18,-0.224,0.4122,1.3592e-18,2.304e-09
-0.37153,0.40875,1.8574e-18,-0.15466,0.31091,1.4232e-18,1.518e-09
-0.22298,0.28253,1.9256e-18,-0.3254,0.31516,1.4167e-18,1.066e-09
-0.21318,0.32003,1.7372e-18,-0.33647,0.24707,8.7032e-19,8.127e-10
-0.1988,0.36326,1.7333e-18,-0.047222,0.23742,1.1408e-18,1.028e-09
-0.35202,0.41944,1.7601e-18,-0.22984,0.41919,8.152e-19,2.162e-09
-0.16852,0.34985,1.8546e-18,-0.3174,0.37074,1.5726e-18,1.633e-09
-0.18531,0.37157,1.841e-18,-0.12005,0.29534,1.195e-18,1.213e-09
-0.23039,0.30887,1.9837e-18,-0.11009,0.36453,5.8137e-19,1.261e-09
0.0043797,0.29589,1.8556e-18,-0.2179,0.35831,7.8752e-19,1.256e-09
-0.19935,0.28913,2.0777e-18,-0.16308,0.31781,1.176e-18,1.069e-09
-0.35954,0.31252,2.132e-18,-0.027412,0.30562,1.0484e-18,1.33e-09
-0.3422,0.41644,1.7287e-18,-0.30656,0.21085,1.0731e-18,1.209e-09
-0.034719,0.28071,1.842e-18,-0.18778,0.25866,1.3107e-18,8.415e-10
-0.24256,0.30143,2.1092e-18,-0.15921,0.31649,1.5107e-18,1.16e-09
-0.036653,0.42,1.9033e-18,-0.29825,0.40151,6.6937e-19,2.811e-09
-0.35373,0.3304,1.8647e-18,-0.14456,0.21235,1.0937e-18,8.048e-10
-0.27322,0.27552,1.9493e-18,-0.30479,0.21797,1.4457e-18,7.337e-10
0.0076507,0.31037,1.7395e-18,-0.25253,0.27265,1.4299e-18,1.063e-09
-0.27767,0.2786,2.0616e-18,-0.15024,0.24811,1.272e-18,8.114e-10
-0.25594,0.29195,2.048e-18,-0.32775,0.42871,1.3874e-18,2.058e-09
-0.12787,0.35226,1.9773e-18,-0.11761,0.22415,8.1331e-19,9.084e-10
-0.08654,0.30192,1.7582e-18,-0.21705,0.38335,7.9557e-19,1.326e-09
-0.030742,0.40567,1.7857e-18,-0.28213,0.42299,8.6506e-19,2.744e-09
-0.24902,0.35023,1.8144e-18,-0.30404,0.41695,1.0152e-18,1.856e-09
-0.020889,0.31876,2.1141e-18,-0.26498,0.41275,8.7799e-19,1.778e-09
0.0062308,0.36926,1.9874e-18,-0.088185,0.23474,9.5299e-19,1.897e-09
-0.33346,0.38981,2.1546e-18,-0.093734,0.21868,1.1846e-18,1.16e-09
-0.24511,0.29189,2.1527e-18,-0.032198,0.2172,1.5963e-18,8.627e-10
0.0020249,0.34908,1.9514e-18,-0.17659,0.23268,5.9499e-19,1.26e-09
-0.14049,0.31098,1.7801e-18,-0.15587,0.32978,1.4517e-18,1.202e-09
-0.24719,0.41426,1.8518e-18,-0.07533,0.31135,9.4361e-19,1.607e-09
-0.35561,0.30052,2.1185e-18,-0.23802,0.32024,6.0057e-19,9.91e-10
-0.38023,0.36093,1.9055e-18,-0.072092,0.37652,6.5936e-19,1.745e-09
-0.35881,0.42753,2.031e-18,-0.22813,0.23213,5.7857e-19,1.423e-09
-0.18722,0.36841,1.8942e-18,-0.10804,0.27495,1.4961e-18,1.175e-09
-0.2417,0.28577,1.7593e-18,-0.22339,0.36642,5.4399e-19,1.102e-09
-0.14831,0.36031,2.0848e-18,-0.32437,0.42539,1.5286e-18,2.339e-09
-0.35915,0.27956,2.039e-18,-0.12787,0.43465,8.3675e-19,1.945e-09
-0.13495,0.32511,1.9419e-18,-0.21385,0.42026,1.3484e-18,2.014e-09
-0.056214,0.29866,2.1271e-18,-0.22469,0.43738,8.5192e-19,1.916e-09
-0.34186,0.41478,2.0774e-18,-0.15996,0.21692,1.4734e-18,1.333e-09
-0.2916,0.37815,1.9323e-18,-0.11152,0.4005,7.9065e-19,1.925e-09
-0.33763,0.37626,1.8312e-18,-0.31322,0.26865,8.4704e-19,1.074e-09
-0.098182,0.34731,1.8442e-18,-0.20058,0.30478,7.7568e-19,1.076e-09
-0.13019,0.39918,1.7207e-18,-0.33129,0.26082,1.0068e-18,1.193e-09
-0.14994,0.33383,2.1199e-18,-0.053816,0.24494,7.5354e-19,9.599e-10
-0.28222,0.39349,1.81e-18,-0.29048,0.26911,1.0323e-18,1.185e-09
-0.098515,0.39517,1.991e-18,-0.18594,0.24965,1.0919e-18,1.248e-09
-0.064863,0.38311,1.9808e-18,-0.035856,0.25876,6.5482e-19,1.373e-09
-0.34936,0.35318,1.7541e-18,-0.27684,0.3843,7.2518e-19,1.449e-09
-0.20741,0.39227,1.9117e-18,-0.030928,0.36779,6.8154e-19,2.349e-09
-0.11945,0.34208,2.0229e-18,-0.15762,0.4322,1.3573e-18,2.338e-09
0.032158,0.37212,1.8481e-18,-0.17455,0.41677,1.4122e-18,4.565e-09
-0.047794,0.41136,2.0318e-18,-0.1207,0.36736,1.0426e-18,2.377e-09
-0.10356,0.39874,1.9869e-18,-0.28079,0.43173,1.3861e-18,2.595e-09
-0.19802,0.30708,1.9163e-18,-0.062211,0.28333,8.6637e-19,9.817e-10
0.019103,0.39967,1.8177e-18,-0.26439,0.29766,1.0446e-18,4.631e-09
-0.37956,0.40681,2.1161e-18,-0.31461,0.35054,1.6014e-18,1.834e-09
-0.28541,0.38081,2.1581e-18,-0.073898,0.2352,1.5629e-18,1.192e-09
-0.23973,0.30437,1.9647e-18,-0.32091,0.40463,1.4724e-18,1.811e-09
